amenity_id,nearest_first_road_id,nearest_first_road_name,nearest_second_road_id,nearest_second_road_name,nearest_third_road_id,nearest_third_road_name,nearest_fourth_road_id,nearest_fourth_road_name
d36790f0-a769-5664-bbee-46014a49f93f,3076,SEGAR ROAD,3075,SEGAR CLOSE,1762,JELAPANG ROAD,3051,SAUJANA ROAD
30e5dd89-2d7e-5321-aa56-743db4a07e39,98,ANG MO KIO STREET 61,72,ANG MO KIO AVENUE 9,4099,YIO CHU KANG GARDENS,68,ANG MO KIO AVENUE 4
8a2ea2a9-de37-5448-9fc2-98f8f95878b3,569,CHOA CHU KANG AVENUE 5,1496,JALAN LAM SAM,588,CHOA CHU KANG TERRACE,589,CHOA CHU KANG WALK
3bd42c6b-d278-5c0d-88c4-a10423fa77db,3166,SERANGOON NORTH AVENUE 3,3164,SERANGOON NORTH AVENUE 1,1920,KENSINGTON PARK DRIVE,706,COURT ROAD
f224867e-19db-555c-90b4-b4fa6f58f340,2969,REDHILL ROAD,2041,LENGKOK BAHRU,1732,JALAN TIONG,2967,REDHILL CLOSE
ece1f6ff-a0c7-572f-a135-74b1fda585c9,175,BEDOK CENTRAL,2616,NEW UPPER CHANGI ROAD,205,BEDOK SOUTH AVENUE 2,3141,SENNETT PLACE
8857489c-5288-5a15-a72d-016855d2a7b5,3564,TAMPINES STREET 84,3563,TAMPINES STREET 83,3511,TAMPINES AVENUE 3,3516,TAMPINES AVENUE 8
1af1ed78-fdf5-552a-a52d-c1033133f2e5,97,ANG MO KIO STREET 54,67,ANG MO KIO AVENUE 3,94,ANG MO KIO STREET 51,95,ANG MO KIO STREET 52
3d4f62e0-0c8e-53c6-aeac-194be4609e49,335,BUKIT BATOK CENTRAL,336,BUKIT BATOK CENTRAL LINK,355,BUKIT BATOK STREET 51,356,BUKIT BATOK STREET 52
31acde90-630b-5126-b25b-f28ceada4377,847,ELIAS ROAD,2992,RIVERINA WALK,2991,RIVERINA VIEW,2782,PASIR RIS VIEW
4eaa6973-7b5f-5f55-b9b2-1ee518bf6a66,4047,WOODLANDS DRIVE 75,4079,WOODLANDS VIEW,4046,WOODLANDS DRIVE 73,4045,WOODLANDS DRIVE 72
d7b4e2a5-ee45-5ae0-b55e-aacf75289c5d,4076,WOODLANDS STREET 82,4077,WOODLANDS STREET 83,4030,WOODLANDS DRIVE 40,4075,WOODLANDS STREET 81
2bb4ee9c-94a1-5132-83aa-5ed5caf591ef,4128,YISHUN STREET 61,4115,YISHUN CENTRAL 2,4107,YISHUN AVENUE 4,4119,YISHUN RING ROAD
50cfd619-f790-51d3-835d-d8aee68485a6,843,EDGEFIELD WALK,2919,PUNGGOL DRIVE,841,EDGEDALE PLAINS,842,EDGEFIELD PLAINS
15ddfd8c-a79b-5be6-946c-ccdfbf046e2b,3551,TAMPINES STREET 33,3552,TAMPINES STREET 34,1540,JALAN MAYAANAM,3550,TAMPINES STREET 32
2a54af82-5cf8-5e69-9736-52199ff4acef,714,CRAWFORD STREET,713,CRAWFORD LANE,1889,KAMPONG BUGIS,1878,KALLANG WALK
9733003b-51a2-50b3-9739-b4a9bc282d75,2928,PUNGGOL ROAD - TRACK 13,2923,PUNGGOL PLACE,2918,PUNGGOL CENTRAL,3153,SENTUL CRESCENT
0cd9b388-4906-5975-bd1a-7112d8e0ab3a,68,ANG MO KIO AVENUE 4,98,ANG MO KIO STREET 61,2444,MAYFLOWER PLACE,2442,MAYFLOWER DRIVE
f27fcc01-817c-5d40-a855-c84e4dac1f3c,3350,STRATHMORE ROAD,394,BULLER TERRACE,617,CLARENCE LANE,2039,LENG KEE ROAD
4d62e825-5ece-504a-8f4e-b1a676c4eb31,1798,JURONG EAST STREET 24,3696,TOH GUAN ROAD,334,BUKIT BATOK AVENUE 1,347,BUKIT BATOK STREET 22
ac7a3df0-c54e-591d-8acc-734c38ff4a85,51,ANCHORVALE CRESCENT,56,ANCHORVALE STREET,57,ANCHORVALE WALK,3383,SUMANG LANE
915c7457-7b66-57c1-83c5-19542bdbfb51,673,COMPASSVALE DRIVE,3124,SENGKANG EAST AVENUE,675,COMPASSVALE LINK,3130,SENGKANG SQUARE
1c73718e-8f9b-5e98-84e9-f08da2c2cddd,1834,JURONG WEST STREET 62,1836,JURONG WEST STREET 64,1837,JURONG WEST STREET 65,1821,JURONG WEST CENTRAL 1
d48b8732-b7c7-5c74-9cad-7d350923378b,3958,WEST COAST WALK,1533,JALAN MAS PUTEH,3949,WEST COAST LANE,3497,TAMAN MAS MERAH
7b6d5d3f-5b51-5c90-8497-5f8043d1a282,1800,JURONG EAST STREET 32,1812,JURONG ROAD - TRACK 18,1791,JURONG EAST AVENUE 1,1799,JURONG EAST STREET 31
f1247ee3-4e8e-5c76-96bb-7f3e7f02cc45,2198,LORONG 5 TOA PAYOH,2201,LORONG 6 TOA PAYOH,2192,LORONG 4 TOA PAYOH,3685,TOA PAYOH CENTRAL
06d32d7c-1114-568d-a71f-42e16441f65b,3127,SENGKANG EAST WAY,1551,JALAN MERDU,678,COMPASSVALE WALK,676,COMPASSVALE ROAD
68e20b96-3e24-5074-a2cf-2717a3b6f75d,2756,PASIR RIS DRIVE 10,2779,PASIR RIS STREET 71,2780,PASIR RIS STREET 72,2757,PASIR RIS DRIVE 12
a186c5d7-c156-51c4-8b40-1e59fc0fbda8,4061,WOODLANDS INDUSTRIAL PARK E9,4054,WOODLANDS INDUSTRIAL PARK E2,4038,WOODLANDS DRIVE 61,4023,WOODLANDS CIRCLE
3789ae9e-a023-5837-a1e2-c4b0c0c2001d,2410,MARSILING DRIVE,2423,MARSILING ROAD,2421,MARSILING LANE,10,ADMIRALTY ROAD
b6f49533-0dea-5f93-8dd4-6332ecbab75a,3926,WATERLOO CLOSE,3927,WATERLOO LINK,3928,WATERLOO STREET,2492,MIDDLE ROAD
9eacc65c-9dd3-5f08-80c4-2915876b2cb3,362,BUKIT BATOK WEST AVENUE 7,359,BUKIT BATOK WEST AVENUE 4,353,BUKIT BATOK STREET 33,352,BUKIT BATOK STREET 32
902de219-51dc-5e4f-b75a-b6616ad62149,4032,WOODLANDS DRIVE 43,4027,WOODLANDS DRIVE 14,486,CHAMPIONS WAY,4033,WOODLANDS DRIVE 44
22918c4c-9119-522a-8a10-898a2cc4971e,86,ANG MO KIO STREET 23,85,ANG MO KIO STREET 22,2443,MAYFLOWER LANE,2446,MAYFLOWER ROAD
3512681a-a8f6-5a1d-b353-b6ea91c46142,340,BUKIT BATOK EAST AVENUE 4,342,BUKIT BATOK EAST AVENUE 6,338,BUKIT BATOK EAST AVENUE 2,346,BUKIT BATOK STREET 21
c7a1e256-f888-50fb-980a-573085addaff,1845,JURONG WEST STREET 82,1820,JURONG WEST AVENUE 5,1841,JURONG WEST STREET 74,1840,JURONG WEST STREET 73
28f1c7bf-e486-521c-a4b4-35e6e051d6dc,1838,JURONG WEST STREET 71,1833,JURONG WEST STREET 61,2871,PIONEER ROAD NORTH,1835,JURONG WEST STREET 63
3f845cd6-135e-538c-8c1e-a06846c759e2,3136,SENJA WAY,3135,SENJA ROAD,3134,SENJA LINK,1762,JELAPANG ROAD
ee187b85-3823-52ce-9205-747bbf1d0d1f,263,BISHAN STREET 12,262,BISHAN STREET 11,264,BISHAN STREET 13,3689,TOA PAYOH NORTH
7dbf323b-a392-52cc-ad84-1801559ac2c5,1835,JURONG WEST STREET 63,1837,JURONG WEST STREET 65,1833,JURONG WEST STREET 61,1834,JURONG WEST STREET 62
66850604-0c87-5175-aa44-5e488b663f48,69,ANG MO KIO AVENUE 5,95,ANG MO KIO STREET 52,96,ANG MO KIO STREET 53,94,ANG MO KIO STREET 51
2282eea2-ad61-5962-8e9b-1cd51a43e4dc,3135,SENJA ROAD,3134,SENJA LINK,3136,SENJA WAY,1762,JELAPANG ROAD
14a23a09-52fb-5b47-a480-fad2a8b54ba2,1238,HOUGANG AVENUE 6,671,COMPASSVALE BOW,324,BUANGKOK DRIVE,1249,HOUGANG STREET 52
285db80e-9338-595f-81e2-55080deadb44,3550,TAMPINES STREET 32,3552,TAMPINES STREET 34,3551,TAMPINES STREET 33,3557,TAMPINES STREET 45
89c23d8b-a943-539d-ac74-1e22917088e2,1828,JURONG WEST STREET 26,1826,JURONG WEST STREET 24,1818,JURONG WEST AVENUE 3,1843,JURONG WEST STREET 76
54bb925f-32b0-5594-b993-f74fcb0f0872,617,CLARENCE LANE,222,BELVEDERE CLOSE,3350,STRATHMORE ROAD,1732,JALAN TIONG
a072e5f4-e2ff-59c1-9f78-f8494ea72d6e,838,EATON WALK,1034,GERALD TERRACE,1033,GERALD PARK,1031,GERALD CRESCENT
26166a02-be0e-5f5c-a631-066e53cfa161,4071,WOODLANDS STREET 13,2423,MARSILING ROAD,2413,MARSILING INDUSTRIAL ESTATE ROAD 2,2415,MARSILING INDUSTRIAL ESTATE ROAD 4
90fc1f2c-7843-5d87-b4ee-5069cb11fa5d,2179,LORONG 3 TOA PAYOH,2141,LORONG 1 TOA PAYOH,2192,LORONG 4 TOA PAYOH,3685,TOA PAYOH CENTRAL
639cf64c-7379-5e22-8999-cc95daa3c629,190,BEDOK NORTH STREET 3,183,BEDOK NORTH AVENUE 2,184,BEDOK NORTH AVENUE 3,187,BEDOK NORTH ROAD
0d882092-f607-5e7c-9e2d-b16e26137e2f,63,ANG MO KIO AVENUE 1,269,BISHAN STREET 23,268,BISHAN STREET 22,265,BISHAN STREET 14
c78e5fe7-598d-570f-9423-c3bfad4f0147,356,BUKIT BATOK STREET 52,355,BUKIT BATOK STREET 51,341,BUKIT BATOK EAST AVENUE 5,335,BUKIT BATOK CENTRAL
a0e54b23-a6ab-511c-a17a-4105f19b9fa9,3621,TECK WHYE LANE,1709,JALAN TECK WHYE,580,CHOA CHU KANG ROAD,3619,TECK WHYE AVENUE
4ea8f0ac-110b-5c1f-837e-c6e006fe23e0,2871,PIONEER ROAD NORTH,1848,JURONG WEST STREET 93,4147,YUNNAN DRIVE 2,4145,YUNNAN CRESCENT
caf102bf-73ef-5c14-9e9b-d395f450811e,4038,WOODLANDS DRIVE 61,4037,WOODLANDS DRIVE 60,4023,WOODLANDS CIRCLE,4020,WOODLANDS AVENUE 9
f86533a6-3f91-531f-96d5-ce45d246e990,1968,KIM TIAN ROAD,4132,YONG SIAK STREET,2510,MOH GUAN TERRACE,1964,KIM PONG ROAD
35c671db-f9a5-5ad8-a3a4-1b4135a753f5,3172,SERANGOON VIADUCT,2965,RECREATION LANE,3158,SERANGOON CENTRAL,2966,RECREATION ROAD
9d923f41-5cea-589e-ae48-ed050b9dd064,1584,JALAN PASAR BARU,1044,GEYLANG SERAI,1738,JALAN TURI,2143,LORONG 101 CHANGI
b36a7c06-fa6c-56a5-b875-6c0c43490dff,4028,WOODLANDS DRIVE 16,4033,WOODLANDS DRIVE 44,4029,WOODLANDS DRIVE 17,4032,WOODLANDS DRIVE 43
c17c4618-939f-5f0c-92cc-065fdbcba19c,339,BUKIT BATOK EAST AVENUE 3,350,BUKIT BATOK STREET 25,349,BUKIT BATOK STREET 24,342,BUKIT BATOK EAST AVENUE 6
f637f622-ad57-5ff9-b156-9e29faa5ebae,3634,TELOK BLANGAH WAY,3626,TELOK BLANGAH CRESCENT,1170,HENDERSON ROAD,2303,LOWER DELTA ROAD
1644fe22-d1df-5732-9d1b-755d96a392ce,3228,SIMEI STREET 2,3227,SIMEI STREET 1,3225,SIMEI RISE,3549,TAMPINES STREET 31
beba414d-eb1b-58e1-9ce7-49d470da8f01,1169,HENDERSON CRESCENT,2909,PRINCE PHILIP AVENUE,3908,VIKING ROAD,2968,REDHILL LANE
85ad5b44-4019-5ecd-a786-7fa8114cff56,672,COMPASSVALE CRESCENT,677,COMPASSVALE STREET,1551,JALAN MERDU,3127,SENGKANG EAST WAY
410df2a4-db63-50f4-a90e-b0aefd5e0f67,2771,PASIR RIS STREET 11,2772,PASIR RIS STREET 12,2773,PASIR RIS STREET 13,2774,PASIR RIS STREET 21
aafc51c0-b85f-5bae-81ca-e41cc7789276,360,BUKIT BATOK WEST AVENUE 5,351,BUKIT BATOK STREET 31,352,BUKIT BATOK STREET 32,354,BUKIT BATOK STREET 34
834f0f49-0341-558f-9fc2-3d1e260ae345,3169,SERANGOON NORTH AVENUE 6,3168,SERANGOON NORTH AVENUE 5,3167,SERANGOON NORTH AVENUE 4,3166,SERANGOON NORTH AVENUE 3
616c304c-b612-5d04-a4f7-2ecc46a2d9ad,368,BUKIT MERAH CENTRAL,775,DEPOT WALK,2967,REDHILL CLOSE,773,DEPOT LANE
880b5b94-ac51-525c-af51-654ed16743d4,4108,YISHUN AVENUE 5,4129,YISHUN STREET 71,4130,YISHUN STREET 72,1512,JALAN LENGKOK SEMBAWANG
82f08bb9-d0f1-5799-bd50-38d238d85026,4126,YISHUN STREET 41,2495,MILTONIA CLOSE,4104,YISHUN AVENUE 11,4103,YISHUN AVENUE 1
14f360a9-a533-50e6-ad5e-daef0d56cc42,3112,SEMBAWANG DRIVE,7,ADMIRALTY DRIVE,9,ADMIRALTY LINK,3939,WELLINGTON CIRCLE
6abe8b4d-7174-5197-8d27-f96397ac38c3,1844,JURONG WEST STREET 81,1845,JURONG WEST STREET 82,1820,JURONG WEST AVENUE 5,1838,JURONG WEST STREET 71
280ec5e0-0ca8-5e99-98b8-134183581d92,73,ANG MO KIO CENTRAL 1,71,ANG MO KIO AVENUE 8,74,ANG MO KIO CENTRAL 2,82,ANG MO KIO STREET 12
c11d28c3-9980-5d13-b252-21531efbafb3,1036,GEYLANG BAHRU LANE,1035,GEYLANG BAHRU,3977,WHAMPOA SOUTH,225,BENDEMEER ROAD
3e6adb2e-6957-561e-ad42-a904fe7e291b,4113,YISHUN CENTRAL,4114,YISHUN CENTRAL 1,4119,YISHUN RING ROAD,4116,YISHUN CENTRAL SERVICE ROAD
74b0e774-5622-5905-b66a-4bf2f459cb19,56,ANCHORVALE STREET,51,ANCHORVALE CRESCENT,57,ANCHORVALE WALK,54,ANCHORVALE LINK
d13f2d35-3627-5f99-844a-44d1cd10b34a,4126,YISHUN STREET 41,2495,MILTONIA CLOSE,4104,YISHUN AVENUE 11,4103,YISHUN AVENUE 1
fb8badec-c82d-5a0e-80b4-f55a62796470,1850,KAKI BUKIT AVENUE 1,1856,KAKI BUKIT CRESCENT,1719,JALAN TENAGA,1364,JALAN DAMAI
4366b339-c644-5642-b36a-85ce4501c0cf,4040,WOODLANDS DRIVE 63,4044,WOODLANDS DRIVE 71,4018,WOODLANDS AVENUE 7,4039,WOODLANDS DRIVE 62
39c944aa-a1a0-5f1e-89a2-2d927a269760,4071,WOODLANDS STREET 13,4069,WOODLANDS STREET 11,4070,WOODLANDS STREET 12,2423,MARSILING ROAD
c6671441-10cb-563b-9a3d-033a35f0da46,359,BUKIT BATOK WEST AVENUE 4,362,BUKIT BATOK WEST AVENUE 7,353,BUKIT BATOK STREET 33,352,BUKIT BATOK STREET 32
a0dfdfd9-a667-5797-9581-ad8e3af786df,2771,PASIR RIS STREET 11,2772,PASIR RIS STREET 12,2773,PASIR RIS STREET 13,2774,PASIR RIS STREET 21
69a54b23-b65a-5924-bcdc-dc86570658ec,4116,YISHUN CENTRAL SERVICE ROAD,4122,YISHUN STREET 21,4120,YISHUN STREET 11,4113,YISHUN CENTRAL
c6e1f97d-14cd-5f4d-b9e5-1c99197a8cb1,1833,JURONG WEST STREET 61,2871,PIONEER ROAD NORTH,1835,JURONG WEST STREET 63,1848,JURONG WEST STREET 93
a36ac294-1de1-516e-824b-d6729b61b948,1682,JALAN SINGA,1719,JALAN TENAGA,1607,JALAN PUNAI,1850,KAKI BUKIT AVENUE 1
62fbe099-f9ce-5b18-bd6d-87311e57a824,1472,JALAN KILANG BARAT,1633,JALAN RUMAH TINGGI,370,BUKIT MERAH LANE 2,26,ALEXANDRA ROAD
4b700d3a-b7bd-5c3e-ad4d-fafeb8db9e05,2410,MARSILING DRIVE,2421,MARSILING LANE,2423,MARSILING ROAD,10,ADMIRALTY ROAD
8c86571b-61bc-52be-bb11-545fd2b4976e,668,COMMONWEALTH DRIVE,3588,TANGLIN HALT ROAD,669,COMMONWEALTH LANE,666,COMMONWEALTH CLOSE
1532b1af-2dd4-58df-aee7-711c83d382af,664,COMMONWEALTH AVENUE,2944,QUEENSWAY UNDERPASS,4001,WOKING ROAD,2942,QUEENSWAY
bb1e6245-772d-55d7-b25e-9440471b7461,2931,PUNGGOL WALK,2923,PUNGGOL PLACE,2932,PUNGGOL WAY,2921,PUNGGOL FIELD
ecbed8b6-951c-5e24-bad5-3ce34e8bd445,4016,WOODLANDS AVENUE 5,3286,SOUTH WOODLANDS DRIVE,4034,WOODLANDS DRIVE 50,4013,WOODLANDS AVENUE 2
920693ff-0de7-5549-8518-edde0b94b5be,3514,TAMPINES AVENUE 6,3524,TAMPINES CENTRAL 7,3559,TAMPINES STREET 72,3526,TAMPINES CONCOURSE
976c4d05-159d-527f-b18a-4b5eb54dd343,2932,PUNGGOL WAY,2931,PUNGGOL WALK,3385,SUMANG WALK,3383,SUMANG LANE
9a75b484-53d1-5888-aafe-3a8f7baff325,323,BUANGKOK CRESCENT,1253,HOUGANG STREET 93,1627,JALAN RESAK,327,BUANGKOK LINK
b5460424-22fe-5d83-b488-e1dbf5059030,3611,TEBAN GARDENS CRESCENT,3612,TEBAN GARDENS ROAD,2834,PENJURU WALK,2832,PENJURU PLACE
33535f4d-7e33-5626-adf8-bf7c096e319d,1962,KIM KEAT LINK,2211,LORONG AMPAS,478,CENTRAL EXPRESSWAY,1963,KIM KEAT ROAD
80c7d111-9c8f-56f6-9066-41ec5294ec15,3520,TAMPINES CENTRAL 3,3521,TAMPINES CENTRAL 4,3518,TAMPINES CENTRAL 1,3522,TAMPINES CENTRAL 5
7d121b45-2f69-51dc-8c81-03c45c77ac03,1816,JURONG WEST AVENUE 1,1830,JURONG WEST STREET 42,1832,JURONG WEST STREET 52,1831,JURONG WEST STREET 51
7d0ff616-c415-50b4-8036-2cfc586790e8,53,ANCHORVALE LANE,55,ANCHORVALE ROAD,54,ANCHORVALE LINK,52,ANCHORVALE DRIVE
ae52ca55-93c0-58c9-abbd-1f83a37581d5,4025,WOODLANDS CRESCENT,4037,WOODLANDS DRIVE 60,4038,WOODLANDS DRIVE 61,4018,WOODLANDS AVENUE 7
262a98e3-e827-52b7-9cd1-2d08b4dae206,1515,JALAN LIMA,1377,JALAN EMPAT,1730,JALAN TIGA,738,DAKOTA CLOSE
6d8f4333-b78d-5ec1-aae5-95bcbc584429,1835,JURONG WEST STREET 63,1837,JURONG WEST STREET 65,1833,JURONG WEST STREET 61,1834,JURONG WEST STREET 62
37f78203-f8a4-5ac5-ae9e-c884d5926bbf,206,BEDOK SOUTH AVENUE 3,3586,TANAH MERAH KECHIL ROAD SOUTH,2720,PARBURY AVENUE,1937,KEW AVENUE
b4863e8f-2c27-540b-a28d-586b5f24cc90,1800,JURONG EAST STREET 32,1799,JURONG EAST STREET 31,1812,JURONG ROAD - TRACK 18,1790,JURONG CANAL DRIVE
f5827dcd-d547-5469-bb40-bcb4d998b89b,637,CLEMENTI ROAD,628,CLEMENTI AVENUE 1,665,COMMONWEALTH AVENUE WEST,629,CLEMENTI AVENUE 2
7b381fd0-02ef-5620-a076-a0c7578b6285,1968,KIM TIAN ROAD,2510,MOH GUAN TERRACE,4132,YONG SIAK STREET,1964,KIM PONG ROAD
457dbc59-b651-5035-a091-b95e8980e9f8,3562,TAMPINES STREET 82,3513,TAMPINES AVENUE 5,3512,TAMPINES AVENUE 4,3519,TAMPINES CENTRAL 2
ae1eda54-e6da-5e8a-a7cf-eeec0e5d0cf4,3549,TAMPINES STREET 31,3225,SIMEI RISE,3228,SIMEI STREET 2,3227,SIMEI STREET 1
9346b75d-4a4d-5e70-b26b-ea368754f15e,1309,JALAN BAHAGIA,1723,JALAN TENTERAM,1525,JALAN MA'MOR,3976,WHAMPOA ROAD
aeb0617c-ac37-5ab4-92ee-f837c8169742,1840,JURONG WEST STREET 73,1820,JURONG WEST AVENUE 5,1839,JURONG WEST STREET 72,1842,JURONG WEST STREET 75
dd2176f9-175f-5577-9828-0967dcb94859,2921,PUNGGOL FIELD,2926,PUNGGOL ROAD,2918,PUNGGOL CENTRAL,842,EDGEFIELD PLAINS
585a0eb5-c850-551c-8245-c51ef15eb603,2410,MARSILING DRIVE,2421,MARSILING LANE,4021,WOODLANDS CENTRE ROAD,4026,WOODLANDS CROSSING
7d0cb1cf-a51e-575e-8d27-cd6fee8cd9f3,579,CHOA CHU KANG NORTH 7,572,CHOA CHU KANG CRESCENT,586,CHOA CHU KANG STREET 62,4096,YEW TEE CLOSE
8f5c5e40-4c2e-5871-8fef-2b1af1410af5,2135,LOMPANG ROAD,1763,JELEBU ROAD,3051,SAUJANA ROAD,1019,GANGSA ROAD
3972e7b2-f312-5093-b7c7-15fd5564e15c,2998,RIVERVALE STREET,1551,JALAN MERDU,678,COMPASSVALE WALK,3357,STREET. ANNE'S WOOD
07098f0f-e316-5428-8e31-d5090a711238,4079,WOODLANDS VIEW,4047,WOODLANDS DRIVE 75,1015,GAMBAS AVENUE,4046,WOODLANDS DRIVE 73
0f3610f2-30d9-5fd2-8ada-1b6820925120,1719,JALAN TENAGA,1850,KAKI BUKIT AVENUE 1,1682,JALAN SINGA,1364,JALAN DAMAI
483c2e2e-010e-507b-92b6-0e1cd4bd3db0,4076,WOODLANDS STREET 82,4054,WOODLANDS INDUSTRIAL PARK E2,2637,NORTH COAST AVENUE,4048,WOODLANDS DRIVE 91
fe8ddf71-09d8-5496-9199-cdbfdac07f67,673,COMPASSVALE DRIVE,675,COMPASSVALE LINK,3124,SENGKANG EAST AVENUE,674,COMPASSVALE LANE
5e5abd44-395d-5b20-9e54-c6426af90937,1838,JURONG WEST STREET 71,2871,PIONEER ROAD NORTH,1848,JURONG WEST STREET 93,4145,YUNNAN CRESCENT
e6ecfd26-7e24-5bd8-b931-6891f34b2644,1249,HOUGANG STREET 52,1240,HOUGANG AVENUE 8,1238,HOUGANG AVENUE 6,1233,HOUGANG AVENUE 10
f6173097-70bd-57d5-ac73-75f1cfc77a82,1839,JURONG WEST STREET 72,1842,JURONG WEST STREET 75,1840,JURONG WEST STREET 73,1819,JURONG WEST AVENUE 4
b02ffd5c-061c-50c1-82ac-07261abf9f32,1839,JURONG WEST STREET 72,1819,JURONG WEST AVENUE 4,1820,JURONG WEST AVENUE 5,1840,JURONG WEST STREET 73
e28ac8ee-2641-5ec4-8279-b5ac09740249,4123,YISHUN STREET 22,4124,YISHUN STREET 23,4118,YISHUN INDUSTRIAL STREET 1,4121,YISHUN STREET 20
399cb549-ca49-5e5e-87e4-6409975d27f9,2994,RIVERVALE CRESCENT,2926,PUNGGOL ROAD,3357,STREET. ANNE'S WOOD,2921,PUNGGOL FIELD
c244040a-fc71-5da1-bb3f-247bdc330b1f,1484,JALAN KUKOH,559,CHIN SWEE ROAD,1556,JALAN MINYAK,4133,YORK HILL
2a61531b-4994-58e4-834e-3bc54aa4245e,1798,JURONG EAST STREET 24,1792,JURONG EAST CENTRAL,1797,JURONG EAST STREET 21,1022,GATEWAY DRIVE
1d5cbd0d-1ae5-58bf-89ab-32a0fadb29e4,3543,TAMPINES STREET 11,3544,TAMPINES STREET 12,3546,TAMPINES STREET 22,3510,TAMPINES AVENUE 2
7050d346-7c29-56c8-8b67-4f33e9fe1860,572,CHOA CHU KANG CRESCENT,579,CHOA CHU KANG NORTH 7,3392,SUNGEI KADUT AVENUE,3402,SUNGEI KADUT WAY
ad8cf439-63f1-5564-8744-3a69001e829b,260,BISHAN PLACE,261,BISHAN ROAD,264,BISHAN STREET 13,262,BISHAN STREET 11
f5ed8ca0-af95-587f-b467-990983330556,3556,TAMPINES STREET 44,3554,TAMPINES STREET 42,3555,TAMPINES STREET 43,3515,TAMPINES AVENUE 7
f6c5baa6-f65a-569e-a40b-57a1dde89043,1846,JURONG WEST STREET 91,1847,JURONG WEST STREET 92,4151,YUNNAN WALK 2,4152,YUNNAN WALK 3
c12d513b-dd09-5547-b3cc-8c9eaffd6188,4120,YISHUN STREET 11,4122,YISHUN STREET 21,4116,YISHUN CENTRAL SERVICE ROAD,4108,YISHUN AVENUE 5
97b6acf5-d329-5536-ae3b-f5d321373756,860,EMPRESS ROAD,1975,KING'S ROAD,943,FARRER ROAD,1974,KING'S DRIVE
45a8dfb2-99a1-5b8b-a66e-2beea02faecb,205,BEDOK SOUTH AVENUE 2,2616,NEW UPPER CHANGI ROAD,175,BEDOK CENTRAL,207,BEDOK SOUTH ROAD
c782ac74-001a-5944-a286-d8c6abaf5ceb,672,COMPASSVALE CRESCENT,677,COMPASSVALE STREET,2926,PUNGGOL ROAD,2921,PUNGGOL FIELD
35d3f874-668f-589b-970f-56149bab5c5d,96,ANG MO KIO STREET 53,71,ANG MO KIO AVENUE 8,75,ANG MO KIO CENTRAL 3,74,ANG MO KIO CENTRAL 2
34bff01c-2372-5403-a4a1-c1c1cf2de76a,4096,YEW TEE CLOSE,586,CHOA CHU KANG STREET 62,578,CHOA CHU KANG NORTH 6,2553,MOWBRAY ROAD
2fe66a44-8c00-5d88-ba99-870a6d7e1807,3543,TAMPINES STREET 11,3546,TAMPINES STREET 22,3510,TAMPINES AVENUE 2,3544,TAMPINES STREET 12
ca7c45db-2ce1-5d69-bf52-1e78578d1f7a,713,CRAWFORD LANE,1878,KALLANG WALK,714,CRAWFORD STREET,1689,JALAN SULTAN
027b47d1-0d6b-5f69-b941-f528553fe35b,1197,HINDOO ROAD,1892,KAMPONG KAPOR ROAD,3888,VEERASAMY ROAD,3024,ROWELL ROAD
abe38a29-575e-5e4f-86c1-7018e536874b,1682,JALAN SINGA,1364,JALAN DAMAI,1630,JALAN RIMAU,1607,JALAN PUNAI
f704cfcc-3dce-53d5-8fb6-8c4e308e9403,843,EDGEFIELD WALK,842,EDGEFIELD PLAINS,841,EDGEDALE PLAINS,2919,PUNGGOL DRIVE
444a0162-41f5-5ff8-a390-2873c4c1d636,1838,JURONG WEST STREET 71,1846,JURONG WEST STREET 91,1847,JURONG WEST STREET 92,4151,YUNNAN WALK 2
851f7528-494d-5005-a866-1d4c7ca6f294,842,EDGEFIELD PLAINS,843,EDGEFIELD WALK,2921,PUNGGOL FIELD,841,EDGEDALE PLAINS
b04bc403-f0ec-5e90-b11b-1e89d38f7407,2928,PUNGGOL ROAD - TRACK 13,2923,PUNGGOL PLACE,2918,PUNGGOL CENTRAL,2927,PUNGGOL ROAD - TRACK 1
2a49df78-fd75-5da3-a18f-edad03ed21e5,3232,SIMEI STREET 6,3229,SIMEI STREET 3,3231,SIMEI STREET 5,1157,HARVEY CLOSE
6badbd70-ceb8-5aa4-a8ec-9b3c11e13dc3,2928,PUNGGOL ROAD - TRACK 13,2923,PUNGGOL PLACE,2918,PUNGGOL CENTRAL,3153,SENTUL CRESCENT
dac52af0-34b3-527f-a9b1-e919c7ee7990,53,ANCHORVALE LANE,55,ANCHORVALE ROAD,52,ANCHORVALE DRIVE,54,ANCHORVALE LINK
3f89fec2-d781-5ca6-8ab8-7c1a73da3701,4116,YISHUN CENTRAL SERVICE ROAD,4122,YISHUN STREET 21,4113,YISHUN CENTRAL,4120,YISHUN STREET 11
56f70947-94a1-55d2-917f-ed13fd7fc7d7,1964,KIM PONG ROAD,2113,LIM LIAK STREET,2510,MOH GUAN TERRACE,1953,KIM CHENG STREET
b449e67e-8646-5e8a-85e3-2d4cc9a2f902,354,BUKIT BATOK STREET 34,360,BUKIT BATOK WEST AVENUE 5,352,BUKIT BATOK STREET 32,2788,PAVILION GREEN
