RD_NAME,RN_ID,SZ_ID,SUBZONE_N,PA_ID,PLN_AREA_N,flood_scenario
Clementi Avenue 6,4960,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Avenue 6,4947,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Avenue 6,25500,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Avenue 4,1263,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Ming Teck Park,6983,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Queen Astrid Park,6916,116,GHIM MOH,17,QUEENSTOWN,V3_future_highest60mins
Queen Astrid Park,12846,116,GHIM MOH,17,QUEENSTOWN,V3_future_highest60mins
King's Road,7630,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
King's Road,7628,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
Farrer Road,9393,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
Farrer Road,2897,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Gallop Park Road,2896,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Cluny Park Road,8342,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Stevens Road,8037,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Lane,2936,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Bukit Timah Road,6115,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Bukit Timah Road,549,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Goldhill Avenue,2797,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Barker Road,11201,156,MALCOLM,25,NOVENA,V3_future_highest60mins
,12425,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Gentle Road,2826,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Gentle Drive,2825,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
McNair Road,11187,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
Towner Road,2744,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
Towner Road,10893,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
Bendemeer Road,8018,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
Pan-Island Expressway,142,124,GEYLANG BAHRU,22,KALLANG,V3_future_highest60mins
Aljunied Road,21030,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Aljunied Avenue 1,1125,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Aljunied Avenue 1,2170,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Geylang East Central,8677,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Paya Lebar Road,7015,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
,8664,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Eunos Road 8,10197,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Jalan Eunos,38989,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Sims Avenue East,44962,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Sims Avenue East,44755,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Lorong Marican,39024,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Lorong Marzuki,44980,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Lorong Melayu,45731,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,44956,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,43499,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,43496,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Siglap Terrace,44251,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Siglap Terrace,44245,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Siglap Valley,45618,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Swan Lake Avenue,44182,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Dido Street,45509,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Dido Street,44180,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44178,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44194,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Aida Street,43164,118,FRANKEL,1,BEDOK,V3_future_highest60mins
East Coast Parkway,44744,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
Tuas South Avenue 1,5341,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas South Avenue 1,8780,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas South Avenue 3,8794,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
,8793,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas Avenue 5,2405,102,TUAS NORTH,30,TUAS,V3_future_highest60mins
Gul Street 3,2595,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Benoi Sector,11098,137,BENOI SECTOR,15,PIONEER,V3_future_highest60mins
Benoi Sector,1473,137,BENOI SECTOR,15,PIONEER,V3_future_highest60mins
West Coast Vale,12748,135,WEST COAST,10,CLEMENTI,V3_future_highest60mins
Commonwealth Avenue West,4961,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Avenue 6,25501,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
,7798,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Ming Teck Park,6976,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Ming Teck Park,6973,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Farrer Road,252,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
Gallop Park Road,9375,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Gallop Park Road,2894,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Robin Walk,2932,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Drive,2939,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Bukit Timah Road,6107,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Bukit Timah Road,6102,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Dunearn Road,6093,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Buckley Road,2859,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Gentle Road,2839,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Geylang East Central,11179,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Eunos Avenue 5,10195,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Changi Road,44821,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Jalan Masjid,43657,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,43504,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Siglap Plain,43797,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Siglap View,43821,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Siglap Terrace,43822,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Swan Lake Avenue,44184,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44653,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44179,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44173,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Bedok South Road,45024,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Bedok South Road,44447,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Jalan Haji Salam,45538,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
,8795,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas South Avenue 2,8797,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas Bay Drive,8969,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas Avenue 18,11892,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Avenue 18,11770,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Street,9759,102,TUAS NORTH,30,TUAS,V3_future_highest60mins
Tuas Avenue 3,10696,102,TUAS NORTH,30,TUAS,V3_future_highest60mins
Sunview Way,7924,141,LIU FANG,2,BOON LAY,V3_future_highest60mins
Sunview Way,7931,141,LIU FANG,2,BOON LAY,V3_future_highest60mins
Buroh Drive,7435,123,JURONG RIVER,12,JURONG EAST,V3_future_highest60mins
,7148,122,TEBAN GARDENS,12,JURONG EAST,V3_future_highest60mins
,11298,122,TEBAN GARDENS,12,JURONG EAST,V3_future_highest60mins
Commonwealth Avenue West,755,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Avenue 6,4959,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Road,7799,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Ulu Pandan Road,12019,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Sixth Avenue,6155,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Sixth Avenue,6974,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
King's Road,7629,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
Queen's Road,1961,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
Queen's Road,7631,133,FARRER COURT,6,BUKIT TIMAH,V3_future_highest60mins
Gallop Park Road,3795,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Stevens Road,1331,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Drive,6114,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Road,548,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Dunearn Road,6099,156,MALCOLM,25,NOVENA,V3_future_highest60mins
,6096,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Dunearn Road,7324,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Goldhill Avenue,2872,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Goldhill Avenue,2874,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Goldhill Rise,2805,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Jalan Pasiran,2828,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Jalan Pasiran,2787,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Geylang East Central,8670,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Paya Lebar Road,8663,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Sims Avenue,907,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Sims Avenue East,43518,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Changi Road,43505,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Avenue,45542,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Avenue,43502,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Terrace,43796,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Siglap Plain,43500,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Fidelio Street,44176,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44992,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Swan Lake Avenue,44177,118,FRANKEL,1,BEDOK,V3_future_highest60mins
,45025,95,BEDOK NORTH,1,BEDOK,V3_future_highest60mins
Bedok South Road,45576,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Upper East Coast Road,45525,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
Tuas South Avenue 2,10956,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas Bay Drive,10952,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
,8773,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Crescent,8775,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Avenue 3,10695,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Sunview Road,1465,114,SAMULUN,2,BOON LAY,V3_future_highest60mins
Sunview Way,7929,141,LIU FANG,2,BOON LAY,V3_future_highest60mins
Sunview Way,1468,141,LIU FANG,2,BOON LAY,V3_future_highest60mins
Jurong Town Hall Road,11299,122,TEBAN GARDENS,12,JURONG EAST,V3_future_highest60mins
Ulu Pandan Road,941,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
,7796,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Gallop Park,3793,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Margoliouth Road,2988,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Close,11389,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Bukit Timah Road,6097,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Bukit Timah Road,546,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Dunearn Road,2873,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Goldhill Avenue,2870,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Barker Road,11200,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Gilstead Road,2820,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Gilstead Road,9406,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Moulmein Road,12449,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Moulmein Road,11304,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Moulmein Road,5018,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Moulmein Road,7364,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Jalan Tan Tock Seng,1655,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
Moulmein Road,6249,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
Kallang Bahru,11013,131,KALLANG BAHRU,22,KALLANG,V3_future_highest60mins
Sims Drive,5507,130,BOON KENG,22,KALLANG,V3_future_highest60mins
Sims Drive,12952,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
,8716,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Aljunied Road,7012,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
,7011,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Geylang East Central,8672,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Geylang East Avenue 2,8673,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Paya Lebar Road,8406,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Lorong Sarina,44669,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,44704,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,44824,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,44822,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,43507,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
,45541,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Avenue,44596,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Terrace,43662,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Siglap View,43820,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Fidelio Street,44651,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Carmen Street,44649,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Tosca Terrace,44648,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Bedok South Road,45008,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Tuas West Road,8922,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas South Avenue 3,8792,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas Bay Drive,10958,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas South Avenue 2,10954,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas South Avenue 2,8901,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Basin Link,4839,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Basin Link,4836,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Pioneer Road,9757,102,TUAS NORTH,30,TUAS,V3_future_highest60mins
Tuas Avenue 3,10694,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
West Coast Road,7146,122,TEBAN GARDENS,12,JURONG EAST,V3_future_highest60mins
Clementi Avenue 6,4955,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
,4958,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Moonbeam Walk,7774,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Moonbeam Walk,3272,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Moonbeam Terrace,7776,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Moonbeam Terrace,7782,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Moonbeam Terrace,7780,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Gallop Park Road,3794,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Margoliouth Road,1332,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Bukit Timah Road,12561,125,GOODWOOD PARK,44,NEWTON,V3_future_highest60mins
Dunearn Road,2868,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Barker Road,2810,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Chancery Lane,2789,125,GOODWOOD PARK,44,NEWTON,V3_future_highest60mins
Gentle Road,2829,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Shrewsbury Road,11303,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Moulmein Road,1656,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Shrewsbury Road,6873,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Shrewsbury Road,11536,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
"['Moulmein Road', 'Central Expressway']",140,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
Towner Road,10892,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
Sims Drive,1135,130,BOON KENG,22,KALLANG,V3_future_highest60mins
Sims Drive,1136,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Geylang East Avenue 2,2173,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Eunos Road 5,2346,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Jalan Eunos,43517,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Changi Road,44820,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Jalan Wakaff,44823,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Terrace,44595,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Terrace,44603,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Avenue,44574,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Frankel Avenue,43661,118,FRANKEL,1,BEDOK,V3_future_highest60mins
La Salle Street,44241,118,FRANKEL,1,BEDOK,V3_future_highest60mins
La Salle Street,43819,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Bedok South Road,43635,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
,45030,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Kew Crescent,45272,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Bedok South Road,44729,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
Upper East Coast Road,44740,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
Tuas South Avenue 2,10955,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Avenue 14,4271,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Road,9544,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Gul Street 3,2588,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Gul Street 2,11085,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Pioneer Road,4745,137,BENOI SECTOR,15,PIONEER,V3_future_highest60mins
Sunview Drive,7930,141,LIU FANG,2,BOON LAY,V3_future_highest60mins
Sunview Drive,7934,141,LIU FANG,2,BOON LAY,V3_future_highest60mins
,4951,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Road,7816,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Road,7650,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Moonbeam View,7781,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Moonbeam Terrace,7784,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Holland Road,917,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Stevens Road,1345,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Stevens Road,11388,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Close,2933,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Robin Close,2945,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Keng Chin Road,547,125,GOODWOOD PARK,44,NEWTON,V3_future_highest60mins
Keng Chin Road,2965,125,GOODWOOD PARK,44,NEWTON,V3_future_highest60mins
Dunearn Road,11305,125,GOODWOOD PARK,44,NEWTON,V3_future_highest60mins
Newton Road,85,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Moulmein Road,6874,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Balestier Road,12342,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
Boon Keng Road,304,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
,3846,130,BOON KENG,22,KALLANG,V3_future_highest60mins
Kallang-Paya Lebar Expressway,5951,130,BOON KENG,22,KALLANG,V3_future_highest60mins
Sims Drive,9305,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
,1130,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Geylang East Central,9308,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Geylang East Central,9310,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
,9311,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Changi Road,44670,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Lorong Sarina,45544,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Lorong Sarina,45535,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,44705,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Changi Road,44819,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Jalan Wakaff,44812,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Lorong G Telok Kurau,45697,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
La Salle Street,43813,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Jalan Tua Kong,44650,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Carmen Street,44647,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Carmen Street,44644,118,FRANKEL,1,BEDOK,V3_future_highest60mins
Carmen Terrace,44659,118,FRANKEL,1,BEDOK,V3_future_highest60mins
,45028,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Kew Crescent,44126,157,BEDOK SOUTH,1,BEDOK,V3_future_highest60mins
Upper East Coast Road,45308,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
Upper East Coast Road,45598,136,BAYSHORE,1,BEDOK,V3_future_highest60mins
Tuas South Avenue 5,8898,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Avenue 13,4258,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Tuas Avenue 13,4270,279,TUAS BAY,30,TUAS,V3_future_highest60mins
Gul Circle,11048,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Gul Circle,8750,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
Gul Street 3,2594,138,GUL CIRCLE,15,PIONEER,V3_future_highest60mins
West Coast Road,9503,122,TEBAN GARDENS,12,JURONG EAST,V3_future_highest60mins
West Coast Road,1295,135,WEST COAST,10,CLEMENTI,V3_future_highest60mins
Clementi Avenue 6,4953,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Commonwealth Avenue West,751,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Commonwealth Avenue West,4956,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Clementi Road,11016,119,CLEMENTI NORTH,10,CLEMENTI,V3_future_highest60mins
Moonbeam Drive,7785,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Moonbeam Terrace,7777,132,ULU PANDAN,6,BUKIT TIMAH,V3_future_highest60mins
Cluny Park,9214,139,TYERSALL,48,TANGLIN,V3_future_highest60mins
Robin Close,2946,134,NASSIM,48,TANGLIN,V3_future_highest60mins
Dunearn Road,554,156,MALCOLM,25,NOVENA,V3_future_highest60mins
Newton Road,6871,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Central Expressway,3445,140,MOULMEIN,25,NOVENA,V3_future_highest60mins
Central Expressway,139,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
Central Expressway,6238,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
,1255,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
,6242,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
,6239,129,KAMPONG JAVA,22,KALLANG,V3_future_highest60mins
Balestier Road,1231,117,LAVENDER,22,KALLANG,V3_future_highest60mins
Serangoon Road,1226,174,BENDEMEER,22,KALLANG,V3_future_highest60mins
Boon Keng Road,9764,131,KALLANG BAHRU,22,KALLANG,V3_future_highest60mins
,3847,130,BOON KENG,22,KALLANG,V3_future_highest60mins
Sims Drive,12949,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Sims Place,12950,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Aljunied Road,1131,301,ALJUNIED,53,GEYLANG,V3_future_highest60mins
Sims Avenue,8278,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Sims Avenue,904,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Sims Avenue,2191,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Jalan Ubi,906,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Changi Road,44754,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Kampong Eunos,44756,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Changi Road,45359,121,GEYLANG EAST,53,GEYLANG,V3_future_highest60mins
Telok Kurau Road,45241,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
Lorong 110 Changi,44818,149,KEMBANGAN,1,BEDOK,V3_future_highest60mins
