amenity_id,nearest_road_1_id,nearest_road_1_name,nearest_road_2_id,nearest_road_2_name,nearest_road_3_id,nearest_road_3_name,nearest_road_4_id,nearest_road_4_name
8ab164ed-7986-4b64-8ef9-8ce27ec79a7c,051864,SUNSET WAY,051865,SUNSET WAY,049727,SUNSET WALK,051500,SUNSET WAY
15a8ab44-5884-43a7-bebd-72c47ddf2e1c,036828,KAKI BUKIT AVENUE 1,037714,KAKI BUKIT AVENUE 1,037736,KAKI BUKIT AVENUE 1,038770,EUNOS LINK
f95efa62-e2a4-4b21-903a-2ee7a2721daa,018295,BUKIT BATOK CENTRAL,018296,BUKIT BATOK CENTRAL,018333,BUKIT BATOK CENTRAL,011973,BUKIT BATOK CENTRAL
b475ee47-0288-4ed4-8239-da7aa909451b,051139,ALKAFF AVENUE,051138,ALKAFF AVENUE,000111,TAI THONG CRESCENT,026203,TAI THONG CRESCENT
2e0d3069-5c05-499e-ae45-71686af90265,032976,JALAN LOKAM,006172,JALAN USAHA,005599,JALAN USAHA,005600,JALAN USAHA
dc8e4e06-15b1-44ca-a631-c80ed90993de,046119,SERANGOON AVENUE 1,049158,SERANGOON AVENUE 1,046120,SERANGOON AVENUE 1,049009,SERANGOON AVENUE 1
a3a637a1-870d-4c4e-b5b6-1763445e4e8c,011728,JALAN KELULUT,011891,JALAN KETUMBIT,011726,JALAN KELULUT,011850,JALAN KETUMBIT
60bde525-ad27-45f7-ad4c-9e4a6860f8fb,005488,ANG MO KIO STREET 61,005451,ANG MO KIO AVENUE 4,005010,ANG MO KIO STREET 61,005005,ANG MO KIO AVENUE 9
79c9a97c-c15c-47a5-853f-70e3f3402fc5,028112,JURONG WEST STREET 65,039178,JURONG WEST STREET 65,007905,JURONG WEST STREET 63,007798,JURONG WEST STREET 63
889e33a2-0cb5-43d3-bc2e-99f30639ea98,004847,ANG MO KIO STREET 32,004845,ANG MO KIO STREET 31,004848,ANG MO KIO STREET 32,004846,ANG MO KIO STREET 32
a6356382-8aeb-410c-9784-27951961ca8b,016870,COMPASSVALE WALK,023409,SENGKANG EAST WAY,023408,SENGKANG EAST WAY,023434,SENGKANG EAST WAY
c4ae679d-3c35-4669-93c4-ce68c455c8e8,035655,WOODLANDS DRIVE 64,035488,WOODLANDS DRIVE 64,025922,WOODLANDS DRIVE 62,035517,WOODLANDS CLOSE
8f77a603-6f80-411c-88fd-b1371f9e77ff,038700,WOODLANDS AVENUE 2,044435,WOODLANDS AVENUE 2,003302,WOODLANDS AVENUE 2,018365,WOODLANDS AVENUE 2
51460da2-cc32-45b1-b9dc-f5fbfce51351,050738,ANCHORVALE ROAD,018675,ANCHORVALE ROAD,050542,ANCHORVALE ROAD,025902,SENGKANG EAST WAY
9f969511-07f5-4c6c-980f-4186bd3542a8,061917,PUNGGOL FIELD,061919,PUNGGOL FIELD,044774,PUNGGOL FIELD,044773,PUNGGOL FIELD
20090c06-b1d4-4134-bf9a-3cda15722882,058592,GAMBAS CRESCENT,047467,GAMBAS AVENUE,058599,GAMBAS AVENUE,058603,GAMBAS CRESCENT
bb83da7a-6d85-484b-850a-15c7ea408484,016020,SERANGOON NORTH AVENUE 5,030677,SERANGOON NORTH AVENUE 3,016002,SERANGOON NORTH AVENUE 5,043149,SERANGOON NORTH AVENUE 5
63392ef4-4dd0-4eab-a666-5156fd064599,016251,YISHUN AVENUE 11,033156,YISHUN AVENUE 11,046121,YISHUN CENTRAL,016250,YISHUN AVENUE 11
1f4e7991-2477-4f5c-a6d7-f17a75864b5a,047336,BENDEMEER ROAD,028405,BOON KENG ROAD,037266,BOON KENG ROAD,024839,KEMPAS ROAD
8fbde2f0-d06e-42a1-b2f1-b8ce1db1a22e,059005,PASIR RIS DRIVE 3,050252,PASIR RIS CLOSE,059003,PASIR RIS CLOSE,059002,PASIR RIS CLOSE
8c1e0cee-7537-49bd-9be4-5b357b4c0c74,007461,BINCHANG RISE,007495,BINCHANG RISE,007462,BINCHANG RISE,007463,BINCHANG RISE
c04f844c-a24c-41d5-ab49-9e198b9298b2,046691,WESTLAKE AVENUE,045053,WESTLAKE AVENUE,044995,WESTLAKE AVENUE,045574,WESTLAKE AVENUE
d8b6ae64-66cc-4f7d-8c9c-a3ad37316b33,031695,ELIAS ROAD,031696,ELIAS ROAD,024922,PASIR RIS DRIVE 3,023982,PASIR RIS DRIVE 3
42edde3b-d09c-4145-ab87-1c22bee87a4b,054136,SIANG KUANG AVENUE,031184,SIAK KEW AVENUE,050165,SIANG KUANG AVENUE,026445,PUAY HEE AVENUE
7bf245ee-236e-4826-b794-0066b4ad5541,057295,TAI SENG STREET,006925,AIRPORT ROAD,009877,AIRPORT ROAD,049112,UPPER PAYA LEBAR ROAD
9a1237ef-56e1-4922-af77-ec6740ee309a,009389,JALAN MATA AYER,044814,JALAN MATA AYER,042698,JALAN MATA AYER,048599,JALAN MATA AYER
96dba644-91c4-4f67-891d-b8e6460ef93d,004459,BRIGHT HILL DRIVE,005161,BRIGHT HILL DRIVE,053363,BRIGHT HILL DRIVE,005176,SIN MING LANE
85d8586c-737b-4c64-ada5-564907611daa,055704,HARBOURFRONT PLACE,055709,HARBOURFRONT AVENUE,024762,HARBOURFRONT AVENUE,055716,HARBOURFRONT AVENUE
99781101-6dfe-4255-b2ed-5ebabf64425e,054166,KALLANG SECTOR,047005,PAN ISLAND EXPRESSWAY,045341,PAN ISLAND EXPRESSWAY,037647,PAN ISLAND EXPRESSWAY
88bdd8bd-9f19-43bb-8461-f04ff34bef0b,001935,SEMBAWANG ROAD,050606,JALAN LENGKOK SEMBAWANG,051248,PLATINA ROAD,049335,JALAN LENGKOK SEMBAWANG
ffeef596-ef4d-45ea-a13b-8de497d4d384,041703,JALAN ULU SIGLAP,047407,JALAN ULU SIGLAP,042006,JALAN ULU SIGLAP,048143,JALAN ULU SIGLAP
f403e7dc-3b63-46f7-9012-76e646524e76,037381,QUEEN'S ROAD,027116,KING'S ROAD,024690,KING'S ROAD,032344,KING'S DRIVE
a1e927da-83c1-4cff-8ac4-f5b72c193967,046238,MARIGOLD DRIVE,002670,MARIGOLD DRIVE,043159,MARIGOLD DRIVE,043157,MARIGOLD DRIVE
e313c273-52f4-441e-9c33-56e890102fec,034854,UN-NAMED ROAD,008226,CLEMENTI AVENUE 5,034855,UN-NAMED ROAD,051970,CLEMENTI AVENUE 4
3c6ad50a-b7a0-4d1f-852f-0bd44ad8554f,047515,MAYFLOWER AVENUE,048164,MAYFLOWER AVENUE,047514,MAYFLOWER AVENUE,047513,MAYFLOWER LANE
444a61d0-0782-4d64-9e3d-ba067b428710,009522,JURONG WEST STREET 93,016549,JURONG WEST STREET 93,002114,YUNNAN CRESCENT,009502,JURONG WEST STREET 93
ca3f2fa6-29fe-42e7-af45-d6d68e2b0e43,041818,MOUNTBATTEN ROAD,041969,MOUNTBATTEN ROAD,008812,MOUNTBATTEN ROAD,028928,MOUNTBATTEN ROAD
838a4a6a-7e4d-4387-80e8-6131c726892b,014942,YARWOOD AVENUE,010724,DUNEARN ROAD,016786,BUKIT TIMAH ROAD,046470,DUNEARN ROAD
aeddf531-268f-462d-8af0-cc222e8b83b6,019647,TAMPINES CENTRAL 6,020340,TAMPINES CENTRAL 6,000394,TAMPINES CENTRAL 1,000452,TAMPINES CENTRAL 1
a1ec9a62-31ac-408e-88ff-296c56ab4912,026107,AKYAB ROAD,003222,BASSEIN ROAD,041067,BASSEIN ROAD,026108,AKYAB ROAD
90b0ef19-353a-437b-baf5-7c70a30c1dbb,045425,SWETTENHAM ROAD,063211,SWETTENHAM CLOSE,046433,JALAN PENJARA,016217,MARGARET DRIVE
7fc99fe7-3ccc-4712-9f20-f7c95bf0c276,031052,ORANGE GROVE ROAD,027033,WALSHE ROAD,025211,STEVENS ROAD,025208,ORANGE GROVE ROAD
7a593f5d-00cf-44b1-acff-8746c2d49ff2,039031,JALAN PEMIMPIN,022631,JALAN PEMIMPIN,023379,JALAN PEMIMPIN,028451,JALAN PEMIMPIN
0bed902e-02ef-4745-a537-f44a27be1148,030289,UBI LINK,055181,UBI LINK,043983,UBI AVENUE 3,055166,UBI LINK
d4320fd6-e9a3-4477-bdf0-eed681569f2e,035517,WOODLANDS CLOSE,026637,WOODLANDS CLOSE,058273,WOODLANDS CLOSE,022603,WOODLANDS CLOSE
7c585039-825a-4653-9a67-740ec811f0dc,036576,THOMSON ROAD,038558,THOMSON ROAD,045041,THOMSON ROAD,023913,THOMSON ROAD
c96603bc-7a7e-4b29-a149-c50cb3170953,028391,MOUNTBATTEN ROAD,041818,MOUNTBATTEN ROAD,042039,MOUNTBATTEN ROAD,027430,GUILLEMARD CRESCENT
e12c1170-a853-4600-87d5-93d2269b8560,039110,CUSCADEN ROAD,039394,CUSCADEN ROAD,004611,CUSCADEN ROAD,004757,CUSCADEN ROAD
da46704b-94cc-4935-9c97-c826476e6c20,028391,MOUNTBATTEN ROAD,041818,MOUNTBATTEN ROAD,042039,MOUNTBATTEN ROAD,027430,GUILLEMARD CRESCENT
3dfa6ed3-acb3-4da5-9612-546809303a41,027462,DUNEARN ROAD,045563,TURF CLUB ROAD,038132,SWISS CLUB ROAD,015080,BUKIT TIMAH ROAD
5edf6c85-0c94-499e-9f7c-dd295fc80d85,017831,BUKIT BATOK WEST AVENUE 6,043256,BUKIT BATOK WEST AVENUE 6,033947,BUKIT BATOK WEST AVENUE 6,017808,BUKIT BATOK WEST AVENUE 6
12e8bb06-8616-43c6-a106-b6d32011f3b2,037897,CHOA CHU KANG DRIVE,033124,CHOA CHU KANG DRIVE,046176,CHOA CHU KANG DRIVE,036791,CHOA CHU KANG DRIVE
51d601be-b0bb-4ab7-adf1-d3ddb80a8c5f,008537,CHOA CHU KANG ROAD,009657,CHOA CHU KANG ROAD,009669,CHOA CHU KANG ROAD,008495,PHOENIX ROAD
d854f4f7-9e2f-47bf-908b-157ac99025d5,006438,EDGEFIELD PLAINS,021692,EDGEFIELD PLAINS,053860,EDGEFIELD WALK,006124,EDGEFIELD PLAINS
ffe65265-0a81-4454-b455-7ba2e6a68105,006327,AMOY STREET,004364,BOON TAT STREET,028593,AMOY STREET,040275,AMOY STREET
cf11f232-6eea-488d-b244-a5fec4857210,034627,BUKIT PANJANG RING ROAD,018733,BUKIT PANJANG RING ROAD,046387,FAJAR ROAD,046292,FAJAR ROAD
5f57b520-01bc-4a20-b09d-f95faad3750e,047520,MAYFLOWER PLACE,047508,MAYFLOWER DRIVE,047551,MAYFLOWER CRESCENT,050195,ANG MO KIO AVENUE 4
6fcf8ccf-d165-4e30-ab9f-c155fa7fe41d,019595,INTERNATIONAL BUSINESS PARK,055522,JURONG EAST STREET 11,055527,JURONG EAST STREET 11,103309,INTERNATIONAL BUSINESS PARK
db0980a4-c525-49a0-9193-cf15928b0f60,010147,JALAN JURONG KECHIL,001889,LORONG KILAT,045267,JALAN JURONG KECHIL,046645,TOH TUCK ROAD
5a94ca35-507e-4f51-a570-8f534040e7c2,010193,WOODLANDS CIRCLE,009286,WOODLANDS CIRCLE,011684,WOODLANDS DRIVE 70,011685,WOODLANDS DRIVE 70
88a5c6b3-d691-4684-980d-f94188bdb5f8,018863,CHOA CHU KANG CRESCENT,020078,CHOA CHU KANG CRESCENT,022720,CHOA CHU KANG CRESCENT,045963,CHOA CHU KANG CRESCENT
533730f5-acc4-44ba-a7f0-0e235ff1c44b,009328,CHOA CHU KANG NORTH 6,009312,CHOA CHU KANG STREET 64,009311,CHOA CHU KANG NORTH 6,009313,CHOA CHU KANG STREET 64
28537b3d-80f4-4191-ae24-16c2530aa953,035707,WOODLANDS AVENUE 1,038541,WOODLANDS AVENUE 1,016369,WOODLANDS AVENUE 1,017702,WOODLANDS AVENUE 4
f1fa8a4f-1a32-4257-971f-f3a6eba1e6ed,040963,MCCALLUM STREET,038893,CECIL STREET,004362,MCCALLUM STREET,038847,CECIL STREET
2e6c6061-7bf8-4616-aa69-7b1b301575e5,044629,PONGGOL SEVENTEENTH AVENUE,061835,SUMANG WALK,061962,SUMANG WALK,061963,SUMANG WALK
f7ae2f69-fac5-4bdf-8bdd-6596cbd575c5,005784,COMMONWEALTH AVENUE,037833,COMMONWEALTH AVENUE,002500,HOLLAND AVENUE,002506,HOLLAND AVENUE
d01fda95-3869-4571-8706-2019be76eaf3,018971,PIONEER ROAD NORTH,019040,PIONEER ROAD NORTH,019036,PIONEER ROAD NORTH,019801,PIONEER ROAD NORTH
01c32c4a-0ddb-4199-8386-35b1b534f0e4,044214,TOA PAYOH NORTH,044213,TOA PAYOH NORTH,044212,TOA PAYOH NORTH,044209,TOA PAYOH NORTH
c609cf10-1133-480a-93a7-e0ffb590962f,049667,GALLOP PARK ROAD,035168,JALAN HAROM SETANGKAI,003004,JALAN HAROM SETANGKAI,012686,FARRER ROAD
9568f3eb-d6cc-4dce-8b8e-7e8b6a228965,007729,BEDOK ROAD,008408,BEDOK ROAD,008671,BEDOK ROAD,013944,JALAN LANGGAR BEDOK
499d9305-81a8-4528-85b7-4674ceabfafa,016004,SERANGOON NORTH AVENUE 4,055676,ANG MO KIO AVENUE 5,034802,ANG MO KIO AVENUE 5,004222,ANG MO KIO AVENUE 5
d6467051-f2f1-4ecd-a3ad-973165db1eef,052271,DEPOT ROAD,037771,TELOK BLANGAH GREEN,052272,DEPOT ROAD,039461,DEPOT LANE
63da6ad2-83e8-40ed-99b8-f6a874aae27a,008867,MARINE PARADE ROAD,016860,MARINE PARADE ROAD,019980,MARINE PARADE ROAD,016861,MARINE PARADE ROAD
58ac0201-e242-40d1-8b8a-c33c3642d01e,017372,HOY FATT ROAD,033966,HOY FATT ROAD,033857,CHANG CHARN ROAD,033335,CHANG CHARN ROAD
bfd35e3c-410a-4b75-9339-ef6553e78ca6,059107,TAMPINES AVENUE 8,059122,TAMPINES AVENUE 8,059123,TAMPINES AVENUE 8,059100,TAMPINES STREET 86
0e7e3c79-74a4-4ffe-82a7-16659cf0c450,031348,YUAN CHING ROAD,050716,YUNG HO ROAD,031349,YUAN CHING ROAD,050724,YUNG HO ROAD
11c8caa6-1484-42b5-9bea-810f2f4a61cf,050296,LORONG BATAWI,048125,JALAN LYE KWEE,055939,UPPER SERANGOON ROAD,055945,UPPER SERANGOON ROAD
d3ac55ca-924a-46c3-909d-f459acf1c187,025190,BUKIT BATOK ROAD,009212,BUKIT BATOK WEST AVENUE 8,047236,JURONG ROAD - TRACK 20,023601,BUKIT BATOK ROAD
83ac8258-c868-4f40-87eb-20689317b932,022049,RIVERVALE DRIVE,022051,RIVERVALE DRIVE,024456,RIVERVALE WALK,018687,RIVERVALE DRIVE
22a68f97-2ac3-4d8c-b5a6-94907e946ded,027232,RIVERVALE CRESCENT,025780,SENGKANG EAST DRIVE,048618,SENGKANG EAST DRIVE,025779,SENGKANG EAST DRIVE
6474b6ff-f186-4667-bc53-00c6ab048a6e,046504,PUNGGOL DRIVE,021720,PUNGGOL DRIVE,021698,PUNGGOL DRIVE,046467,PUNGGOL DRIVE
87658c5e-46ea-492d-a91b-a0605cc1fd8a,053439,PAYA LEBAR ROAD,053492,UBI AVENUE 3,053434,PAYA LEBAR ROAD,053427,UBI AVENUE 3
ec9a04d4-c749-4302-958b-c90f4f9f80bf,002079,SEMBAWANG ROAD,001745,SEMBAWANG ROAD,002000,SEMBAWANG ROAD,025443,SEMBAWANG ROAD
d4478e92-ac44-44e0-b804-9dff03f3c6dd,055608,YISHUN RING ROAD,027546,YISHUN STREET 41,027508,YISHUN STREET 41,031642,YISHUN RING ROAD
c7b09507-8b9f-4337-9319-e6eae491e439,045378,BUKIT PANJANG ROAD,084476,BUKIT PANJANG ROAD,033244,BUKIT PANJANG ROAD,000878,JELEBU ROAD
df449165-21ee-478e-b62f-c4d7b77418fa,057709,SPRINGSIDE AVENUE,016823,SPRINGSIDE GREEN,001800,SEMBAWANG ROAD,036150,NEE SOON ROAD
604b1cd7-873e-44aa-bd53-4554fab69c0f,052271,DEPOT ROAD,027932,DEPOT LANE,037771,TELOK BLANGAH GREEN,030401,DEPOT LANE
1d604a24-f123-4e3e-a9a5-d366a2489cec,013085,JURONG WEST STREET 42,008011,JURONG WEST AVENUE 1,008028,JURONG WEST AVENUE 1,013104,JURONG WEST STREET 42
6b799394-0c33-466c-8fc8-7b78e1c8afc0,024080,PASIR RIS DRIVE 2,102843,PASIR RIS DRIVE 2,102842,PASIR RIS DRIVE 2,050493,PASIR RIS DRIVE 3
1730371f-5dbb-400a-b27b-63707ed45153,044125,TAMPINES AVENUE 5,017406,TAMPINES STREET 83,017385,TAMPINES STREET 83,044098,TAMPINES AVENUE 5
9fa1f0cc-c56c-4a7d-8aa1-f05ef2e7eae1,047571,PANDAN VALLEY,006965,PANDAN VALLEY,006969,PANDAN VALLEY,047300,ULU PANDAN ROAD
e9681a08-84d0-47d1-a40e-8a0e9b58271c,056240,UPPER SERANGOON ROAD,056274,UPPER SERANGOON ROAD,056119,UPPER SERANGOON ROAD,004776,SERANGOON CENTRAL
cb37707f-f5a8-4bb4-943f-a5607251292d,053572,NEW INDUSTRIAL ROAD,012559,BARTLEY ROAD EAST,012174,BARTLEY ROAD EAST,048694,LIM TECK BOO ROAD
daa2b119-24ca-4a49-8e3e-1e215a66f2ed,026033,JALAN MALU-MALU,030142,JALAN JERUJU,027072,JALAN MALU-MALU,049543,JALAN JERUJU
b3635f14-a056-49a4-a97d-4c7b83cb4e02,036181,HORNE ROAD,024303,JELLICOE ROAD,024528,HORNE ROAD,025086,JELLICOE ROAD
cfca86c4-4756-4119-b759-8bb18a2039c9,022531,CHOA CHU KANG AVENUE 4,022241,CHOA CHU KANG AVENUE 4,022516,CHOA CHU KANG AVENUE 4,022113,CHOA CHU KANG AVENUE 4
910e3bc4-c436-436a-bf3b-f5bc0c9b728b,014122,CHOA CHU KANG AVENUE 3,018902,CHOA CHU KANG AVENUE 3,013908,CHOA CHU KANG AVENUE 3,018839,CHOA CHU KANG AVENUE 1
4e9ccb22-280b-4f8e-84e3-b35dbca56820,000614,PUNGGOL FIELD WALK,054572,PUNGGOL EAST,000615,PUNGGOL FIELD WALK,054546,PUNGGOL EAST
588d2bb2-498e-4a4c-b4db-d0ce060591a6,016004,SERANGOON NORTH AVENUE 4,055676,ANG MO KIO AVENUE 5,034802,ANG MO KIO AVENUE 5,004222,ANG MO KIO AVENUE 5
a04f9742-eda1-47c8-962f-92485b864f9a,024682,COMPASSVALE LANE,027142,COMPASSVALE LANE,036898,COMPASSVALE DRIVE,027523,COMPASSVALE LANE
d0e6bf8a-2185-4372-8b69-c1b4c5c3525a,035588,UPPER BUKIT TIMAH ROAD,045832,YUK TONG AVENUE,043779,YUK TONG AVENUE,012524,YUK TONG AVENUE
042101ba-bb0d-47d7-a4e1-677bfd6a41c9,046724,TECK GUAN STREET,025004,MOHAMED SULTAN ROAD,054894,MOHAMED SULTAN ROAD,043969,KIM YAM ROAD
d6ebfe34-58ee-4dc3-a46e-4b0f67bb8229,003750,DUNEARN ROAD,003760,DUNEARN ROAD,016448,BUKIT TIMAH ROAD,050389,ENG NEO AVENUE
f38183ab-38fa-4009-90c6-d75454bb9676,035651,NEWTON ROAD,047940,BUCKLEY ROAD,034732,BUCKLEY ROAD,034733,BUCKLEY ROAD
9be3cbfc-fcdc-45ad-96e2-67f425b6de3b,042039,MOUNTBATTEN ROAD,042305,MOUNTBATTEN ROAD,043069,MOUNTBATTEN ROAD,093535,MOUNTBATTEN ROAD
f70e82c4-c1dd-4802-9d57-0894c0ca2718,035972,MOUNTBATTEN ROAD,102492,MOUNTBATTEN ROAD,034596,MOUNTBATTEN ROAD,033570,MOUNTBATTEN ROAD
b5764c8d-74ee-4969-ad7d-eb6c1d81ee4d,050561,NAMLY AVENUE,051669,NAMLY AVENUE,014121,BUKIT TIMAH ROAD,015139,BUKIT TIMAH ROAD
e99744eb-61cd-43a5-85ea-1d16da52934b,054381,FABER DRIVE,007617,FABER DRIVE,054377,FABER TERRACE,007635,FABER DRIVE
40ebf396-13dd-4112-a6bb-a0bb4d8ad6b5,024485,SUNBIRD CIRCLE,024484,SUNBIRD ROAD,025594,SUNBIRD CIRCLE,014147,SUNBIRD ROAD
c6bd7a36-cc83-4ca1-abc4-65b21b5139c0,048521,JALAN MERDU,017719,PUNGGOL ROAD,048552,JALAN MERDU,048520,JALAN MERDU
9691493e-7b31-4382-8d94-409cb1fe5a0e,045952,PASIR RIS STREET 51,045887,PASIR RIS STREET 51,040699,PASIR RIS STREET 51,040768,PASIR RIS STREET 51
8df5194f-d86a-47b7-81db-6ba8a41853b1,014853,YUNG LOH ROAD,015501,YUNG HO ROAD,050719,YUNG HO ROAD,007950,CORPORATION ROAD
783478b9-2212-46c2-b7a7-3e7743f13f92,032027,TAMPINES STREET 42,026340,TAMPINES STREET 41,012456,TAMPINES STREET 43,031940,TAMPINES STREET 42
518dbbef-e632-4d0a-a741-efb9e718a416,041137,BOON TAT STREET,038893,CECIL STREET,007608,BOON TAT STREET,028867,CECIL STREET
dea633a8-a7b3-460e-8c3f-45bd2e7f9d2a,046434,PUNGGOL DRIVE,046481,PUNGGOL DRIVE,022877,PUNGGOL DRIVE,054911,PUNGGOL DRIVE
3010d996-3977-4632-abbb-687c5fd36fad,017689,WOODLANDS AVENUE 5,018735,WOODLANDS DRIVE 52,018708,WOODLANDS DRIVE 52,017690,WOODLANDS DRIVE 52
72bbfbee-8b6d-438b-8966-6112217e6e38,059099,TAMPINES STREET 86,059101,TAMPINES STREET 86,059121,TAMPINES AVENUE 8,034243,TAMPINES AVENUE 8
26eab118-8935-474e-b9c1-d062140109cd,026344,PUNGGOL ROAD,030844,PUNGGOL ROAD,076316,PUNGGOL ROAD,054094,PUNGGOL ROAD
97815524-b21b-4c9b-8bcc-c05e45a79d6a,021339,MUSWELL HILL,024818,COTSWOLD CLOSE,036236,DUNSFOLD DRIVE,044136,MUSWELL HILL
2f822170-0434-44f2-b46a-d4fcb7d06a08,027123,CRESCENT ROAD,024040,CRESCENT ROAD,019205,CRESCENT ROAD,051745,JALAN SEDAP
2abaea11-9c90-446e-a1cb-ca80a8db69b4,018796,SEMBAWANG PLACE,023255,JALAN ULU SEMBAWANG,023290,SEMBAWANG PLACE,023289,SEMBAWANG PLACE
2190bd2d-9da6-4447-8e5c-6ae9d6013f45,048510,JALAN HITAM MANIS,048446,JALAN HITAM MANIS,048485,TAMAN WARNA,048484,TAMAN WARNA
1578526c-da21-4b0e-801b-de7268e5114a,016122,SERANGOON NORTH AVENUE 5,016123,SERANGOON NORTH AVENUE 5,015990,SERANGOON NORTH AVENUE 6,016577,SERANGOON NORTH AVENUE 6
ca2dd2e4-c3d2-4636-934b-37f5d18de3d7,020105,WELLINGTON CIRCLE,019557,WELLINGTON CIRCLE,016702,CANBERRA ROAD,018468,WELLINGTON CIRCLE
88ec4ecf-4ad0-4527-b7f5-c057daa27ab5,016870,COMPASSVALE WALK,018015,COMPASSVALE WALK,024783,PUNGGOL ROAD,053291,PUNGGOL ROAD
9340b7e0-6ed0-4d82-8346-459230dfa69f,037350,QUEEN'S ROAD,050198,DUKE'S ROAD,033483,LUTHERAN ROAD,037351,QUEEN'S ROAD
3880ce9e-8125-4302-99d4-8d656faac7dd,027154,CHOA CHU KANG AVENUE 5,027155,CHOA CHU KANG AVENUE 5,026149,CHOA CHU KANG AVENUE 5,010081,CHOA CHU KANG AVENUE 5
89c60ecb-3684-41ee-a467-d7ae4d66f3d4,006497,HONG SAN WALK,035126,HONG SAN WALK,008187,HONG SAN WALK,008186,HONG SAN WALK
65e88dc2-188f-4bb7-a8ab-f9b78409b6a3,056610,SENGKANG WEST WAY,057221,SENGKANG WEST WAY,057205,SENGKANG WEST WAY,057220,SENGKANG WEST WAY
05678269-038f-46be-abcc-93231d2c35a0,046504,PUNGGOL DRIVE,021719,PUNGGOL DRIVE,022442,PUNGGOL DRIVE,046465,PUNGGOL DRIVE
44314dae-1486-4895-b174-84c140586266,055920,PUNGGOL WALK,079579,PUNGGOL WALK,087355,PUNGGOL WALK,055228,PUNGGOL WALK
885978ed-c638-443e-bec6-605ce9940518,061861,PUNGGOL FIELD,061968,PUNGGOL FIELD,061967,PUNGGOL FIELD,061927,PUNGGOL FIELD
3d79b7ce-9155-46ae-b36c-a277b6f654e4,012365,GEYLANG BAHRU,034692,KALLANG BAHRU,035234,KALLANG BAHRU,012388,GEYLANG BAHRU
59c342c5-281e-4b2a-b01b-6bf0b88399a4,038465,JALAN MATA AYER,009389,JALAN MATA AYER,009402,JALAN MATA AYER,044814,JALAN MATA AYER
33719b89-5769-4c99-9a59-59bf1ef313d9,018025,PASIR RIS STREET 21,018012,PASIR RIS STREET 21,026443,PASIR RIS STREET 21,048227,PASIR RIS DRIVE 4
410c8ea3-957c-4a38-aba7-944dc7ec7955,040779,PASIR RIS STREET 51,040767,PASIR RIS STREET 51,040780,PASIR RIS STREET 51,040768,PASIR RIS STREET 51
5f5e5b12-0e7f-40ff-9685-fcebd5436569,053888,EAST COAST ROAD,053672,EAST COAST ROAD,005397,EAST COAST ROAD,004984,EAST COAST ROAD
aedd9c51-3869-408d-a2f1-aba1eba801b7,049200,TAMPINES AVENUE 5,049201,TAMPINES AVENUE 5,044242,TAMPINES AVENUE 5,043949,TAMPINES AVENUE 5
5f21f62e-cb0a-452b-991c-fa2ac1386628,039529,DERBYSHIRE ROAD,028145,THOMSON ROAD,043382,CENTRAL EXPRESSWAY,031416,THOMSON ROAD
2b22df8b-5e5d-46a8-b5d6-f61b3f0dcae5,033552,ST. ANNE'S WOOD,033553,ST. ANNE'S WOOD,023448,SENGKANG EAST WAY,033629,ST. ANNE'S WOOD
abd71626-a969-4979-a79d-18089a34a229,017666,BISHAN STREET 11,017667,BISHAN STREET 11,017669,BISHAN STREET 12,017668,BISHAN STREET 11
bc3f076c-1c6f-43a2-9128-3cc1350e738e,057150,KIM TIAN ROAD,055159,KIM TIAN ROAD,057161,KIM TIAN ROAD,002522,KIM TIAN ROAD
290dbb32-05c7-41bc-b84f-f7c06bd9f81f,050777,TAMPINES AVENUE 9,044012,TAMPINES STREET 43,044013,TAMPINES STREET 43,050749,TAMPINES AVENUE 9
ff3b831f-0655-4502-a4aa-d0983e9a7655,040966,TAMPINES STREET 84,040967,TAMPINES STREET 84,017405,TAMPINES STREET 83,038850,TAMPINES STREET 83
08c06cf7-b35e-4e40-a9d0-6b9be3a50c38,053541,JALAN ISMAIL,004082,JALAN ISMAIL,004081,JALAN ISMAIL,052987,JALAN ISMAIL
bd15694f-5837-4e54-93e4-063727413a93,012267,UPPER BOON KENG ROAD,012285,UPPER BOON KENG ROAD,012467,UPPER BOON KENG ROAD,006674,UPPER BOON KENG ROAD
4e509198-0cbf-4c7b-ac98-e2c7932e3242,014612,COMPASSVALE BOW,016282,COMPASSVALE BOW,045166,COMPASSVALE BOW,014613,COMPASSVALE BOW
8eb23a72-e4bc-46f9-9c58-7b5ed785a842,031604,YISHUN AVENUE 4,031606,YISHUN AVENUE 4,034863,YISHUN AVENUE 4,055606,YISHUN RING ROAD
1403e06a-55d5-4432-889c-975f7d189b61,015593,WHAMPOA ROAD,015991,WHAMPOA ROAD,037545,WHAMPOA DRIVE,015892,WHAMPOA ROAD
f3e22724-ac96-4712-b87a-b5c7fdcdc4c0,037545,WHAMPOA DRIVE,041770,WHAMPOA DRIVE,037544,WHAMPOA DRIVE,058209,CENTRAL EXPRESSWAY
ca9133a6-3f1e-47df-96f8-115985201e92,032341,JALAN BUKIT MERAH,010951,BUKIT MERAH VIEW,011153,BUKIT MERAH VIEW,032566,JALAN BUKIT MERAH
dc826d52-2f9c-4d67-8122-f85ab8c5317c,048258,TECK WHYE AVENUE,048295,TECK WHYE AVENUE,024874,TECK WHYE AVENUE,048228,TECK WHYE AVENUE
